Id,Tweet,Hate,Fake
3960,rahul gandhi ki khoyi hui behen bageshwardham bageshwardhamsarkar bageshwarsrkar hindus hindusunderattack hindutva,0,0
39,repeat after me chinese corona virus china madarhod hai chinese corona virus china madarhod hai chinese corona virus china madarhod hai chinese corona virus china madarhod hai chinese corona virus china madarhod hai chinese corona viru,1,1
4460,sahi bola aur congress fund kar rahi hai is fake farmers protest koye dakait jaise logo ko koi fark nahi padta kyuki wo baith kar farming nahi karta apne khet meaur jab se dakait is protest ma aya ye political ho chuka haiisnt baar,1,1
4279,ye hum bhi jante ashwini jese harami koi nahi or hindu community ke log use kute se jyda tul nahi dete sirph kuchh uper cast ke log us jese pagal ko support karte hain,1,0
2984,isiliye nahi hota mere dost humko corona q ki tum tumharey uparwaley se badduaa mangtey ho asli gunehgaar tum ho tumhari soch h na ki tumhara uparwala tum sb aisey nahi ho pr tum me se bahut so ne tumhari puri jamaat,1,1
5291,adani ji hindenburg me busy ho gaye honge bhool gaye honge dictate karna ki modi shah ji ko credit dena hai,0,1
7977,ke note pe bawal or ye bawla rrr to ka nikalne ka soch raha tha,1,0
5218,yeh itne samajdaar insaan hai jinhone pathaan ko boycott karne ka bida uthaya tha or pathaan history ki sabse hit movie ban gai,1,0
2668,lo maine bhi boldiyatabligi jamaat ne pura desh me corona failaya humare assam me ak bhi corona nhi tha aaj jamaato ki case hai ak to allah ko pyare hogaye jiska nam mohammed hussain barb,1,1
3224,mazaq koi nhi bana rha hai saheb sirf ye bata dijiye konsi jamaat mai gaye thy ye jo corona se infected ho gaye kya hai naasmaan ka thuka apne muh par hi aata hai aur ye jawab,0,0
1183,jamaat jaaate to corona hi nahi hota apni baat apni sonch apne vichar koi ungli na karen warna ghusedne hame aata hai,1,1
7260,hindus eve blindly taking about development infra but islamist willl destroy all infra so a sane advice for hindus to be hindutatv vadi n unite n save bharat,1,1
615,jamaat ke log faila rahe hain corona,1,1
7847,waqt aa gaya h aab aapna mayan ma sa talwar nikala jai or duniya ko batya jai hum bihari kya tha,1,1
1467,sharm aani chahiye tablighi jamaat ko jab sari dunia corona se ulzi hui hai yeah super spreader ban raha hai lanat hai aisi jamat per kyu barabar kaha na,1,1
4498,ye rakesh tikait fake farmers protest ke aad me sab kuchh karlega,1,1
3043,lekin wo keh reh he ki hamara prayash rahega ki din me corona se jita jae agar sab log strictly rules follow karenge tohye nehi ki hum jitenge prayas word ka meaning pata hona chahiye sabko aur uss prayas m,0,0
935,ye delhi me sirf corona tablighi jamaat wale phalye hai sir inko to khuda bhi maaf nahi kare ga,1,1
2420,kejru tujhse chota sa dilli sambhal nahi raha baatein badi badi kar raha hai nikamme apna kaam kar teri wajah se tablighi aatankiyo ne pure desh mein corona distribution kar diya pehle dangge karwaye tune ab yeh useless junk kej,1,1
5086,pathaan ka promotion ho gaya thank you now start with jawan aur jab boycott karo tab june release date bhi likhna saath me logo ko release date bhi bataana hoga kab boycott karna he,1,0
7219,very good work,0,0
6486,aree chachi tum gzb madarchod ho yrrr mai toh socha tum abhi bhi nhi samjhi halala hua balatakar hua tab bhi dimk nhi aya tumko kya abhi tak pura gahr me sab chodta hi tumko toh aur hindu maa hamara ghar par bhabhi bahen aab maa ke barabar hota hai brbrbrbrjai shree ram chacha,1,0
4823,toh lal singh chadha kyu nhi challe velle baate hai yeh ab boycott gayab hoogaya hai pathaan ke baad se,1,0
827,tu aur teri gobar jamaat corona phaila rahi hai,1,1
1522,bhai dilli dango ke liye kaun jimmedar hai tabligi jamaat ki corona spread karvane ke baare mein tere kya vichar hai maulana saad kidhar hai,1,1
2931,tabligi jamaatio ke liye agenda mat chalao hum logo ko coronavirus hoga to chhupange nahi khud hospital jayege tourist visa par jamaati banane nahi jate hai thookmootgoo patthar bantabligijamaat arrestmohammadsaad jaheeljama,1,1
4233,wo sab chhor pehle ye batao ki dspmustafa ko kab barkhast kar rahe ho aur uske upar enquiry karoge jharkhand jharkhandpolice hindu hindulivesmatters hindusunderattack justiceforankita,0,0
629,hum hindu ko jamaatcorona se bachane k liye,1,1
4431,shaheen bagh se delhi anti hindu protest se fake farmer kisan aandolan tak kai baar yaad dila chuke hai lakin lagta hai is still in the glory of removal,1,1
3854,propaganda woh bna rhe hai jo farmer protest ko khalistan se jod rhe hai,0,0
391,yeh sab china ke vajha se hua hai corona virus,0,1
4346,jese fake farmer protest dikhate real farmer khet me kam krte hai hum bhi real farmer hai kuch dalal log farmer bnke delhi aake beth jate hai protest krne or khud ka sab farmer ka thekedar batate,1,1
7785,piliz help me mera ek friend ko mar dala hai yah jhuth nahi hai piliz,0,1
5914,pic nano gps chip pic,0,0
3991,hindu ko ab icchadhari babao se khtra hai be awar of such icchadhari babajaago bharat jaago hindusunderattack,1,1
401,sir yesa bi ho sakata h kuch khas logo m koi yesa protein paya jata ho jo corona virus jaisa ho aur ye poora ajenda ek jhot pr who aur china ne chalaya ho covid jaisi koi cheej hi na ho,0,1
4807,kon hai ye log kaha se ate hai ye blockbuster pathan,0,0
5136,lagta hai iska bhi boycott karnay ka mood hai aap logon ka isko kitnay tak hit karwanay ka paisa mila hai bhai pathaan ko to aap logon ne hit karwa diya ab lagta hai iska bhi paisa mila hai aap logon ko,0,0
6467,bhagava love pakistan mein hota hai kya,0,0
3360,cm ne bola isliye crpf bheja varna itna hi centre ko shok hai bambu dene ka toh delhi mein red fort ke time kyu fatt gayi feku jab punjab se bhaga tab kyu nahi diya naa shaheen bagh ke time diya bewde ne hi action liya fattu shah toh apne karyakarta nahi bacha paata,1,0
47,khaane ko dana nai h m loog berogar m bheek mangne pr majboor during corona bhook mari subha sham pakistan china k khoof alag se floods corona virus se moutein,0,0
5658,madam nano gps chip,0,0
7664,hai ka chunav me hamadradi dekhane ke liye,0,0
7874,bihar mein jungleraaj gunda raaj hai tejasvi jaise gunda kursi par baitha hua hai aur bihar barbad ho rha hai,1,0
3643,maza ho rha hai zameer to maar hi chuke ho akal bhi mar gai hai tumhari farmers ki death ho chuki hai din me or tu kehta maza ho rha hai bhosdike akal to tumhari mar hi chuki maze ki baa,1,0
3727,ab farmers ne apne haq k liye bola to tum logo ko khalistan yaad aa gaya us protest me to hariyana bhi hai rajastha,1,1
7321,mujhe lagta ha yeh sports person bhi khalistani ha hme toh terrorist bana diya jab punjab k log protest karne aae the hindu sach me khatre me ha,1,1
5209,ghanta boycott karoge pathaan ne gad laal kardi naa,1,0
5320,admit hokar dekh lo bari bari fir humko bhi btao jhandu,0,0
7752,bihar barbaad ho rha hai jungle raj nets shut up,1,0
2422,are you lout abhi tak tabligi jamaat per hi atka hoa haijake govt se sawal kar wo original numbers kyo nhi dekha rahi corona patents k ja sabdarjung me jaake dekh daily body nikal rahi hai saala bewaakoof hai tu bilkul hai you,1,1
5605,magic to rupiye ke nano gps smart chip main tha waisa magic phir nahi dekha kyu,0,0
1751,ye muslim hai tabi itne chat krne ko baitha chal aushman ye jamatio tablighi corona philane walo ko kya deni chaiye,1,1
7809,nitish kumar janam din manane gaye hai nitish kumar,0,0
6554,saitan aur kuch nahi nabi ne backup point ke roop me istemal kiya jab fasta tha saitan ke naam ka bill faad deta tha,1,0
4063,malum hai yeh desh secular hai jab tak yeh hai waise hi hue hindusunderattack hyderabad hindusunderattackinindia hindulivesmatters,0,0
7563,bhi kyu na the ouint ko hi banned kar dai report mar mar karr,1,1
339,duniya mein chinese corona virus ke khilaaf gussa ufan per haiuski dhurtata duniya samajh chuki hai sheesh vishv ab china se trade relations ke baare dubara soch raha haikai desh apni companies china se bahar la rahi heinindia ke chance kafi hein,0,1
216,pak ke dost china ka corona virus dost ke ghar bhi tabahee macha rha ha,0,0
3664,yes aiso ko aap jail me daal do par farmer protest ko khalistani keh kar uksao to nahin khangress ke hi stooge ake khalistan bolne lage media avoid karne ki bajai prime time pe gadho ka interview le rahi hai,1,0
1342,chup tablighi jamaat ne failaya corona delhi or tamil nadu me muh band hi rakha karo bolte ho to corona jaisa virus hi nikalte ho,1,1
7314,pr bhai delhi police to kejri ji hi to chlate h,0,1
7733,sirf behar ke log ko hi nahi mara north east ke logo ko be mar dal raha hai,1,1
3895,saare abdul aise hi hotey hain hindusunderattack sanatani exmuslim hindutva hindugirl,1,1
3641,laws kikoi kya kr raha hai usse es protest ko koi mtlb nahi is protest main up rajasthan south indian states se bhut hindu farmers v hainkya woh v khalistan mangh rahe hain agar answer ho to reply krna bakwas mt,0,0
330,wuhan corona virus ko chhod ke baaki sab china ka hi hai mteverestisinnepal,0,0
3005,isiliye nahi hota mere dost humko corona q ki tum tumharey uparwaley se badduaa mangtey ho asli gunehgaar tum ho tumhari soch h na ki tumhara uparwala tum sb aisey nahi ho pr tum me se bahut so ne tumhari puri jamaat,1,0
7632,enko hero mt banao goli maro salo ko kutto haramio ko,1,1
3116,jaisi nafrat h muslim s to tumhe khush hona chiye tha tablighi jamat wale chup rhe hain corona ka ilaz nahi kra rhe hain bina ilaz k to marenge hi na ya koi vaccine chupa rkha h unko kuch nahi hoga thoda dimag lgao kisi insaan,0,1
7725,bahut dukhad khabar hai tamilnadu wale bahut harami hai un logon ke liye sarkar ko action lena chahie shri pm modi sir ji,1,1
2323,thuk kar rubika bhi chaati rajat sharma bhi chata anjana bhi chaati or me tablighi jamaati ko suwar boli thi wahi jamati log aaj desh ko corona se bachaane k liye plazma donate kar rhe hy ab bataiye kisne,1,1
4198,hindusunderattack culture ko majak bana diya fir bolte hai sab ki hindu khatre mein hai kaha ka logic sab hindumuslim hi karo magar apne religion ke logo mein kitna khachra hai woh koi mat dekho,0,0
3550,yeh kya ho raha hai farmer protest hai ya phir khalistan protest,0,0
1459,kahan hai sakar kya yahan se corona nahi phailega kya isko bhi tablighi jamaat se jodenge shameongodimedia,1,0
172,pehle corona virus diya phir galwan valley liya china yeh tu ne kya kiya,0,1
4204,kabhi to dogalapan khatm kar do sechlrism hindusunderattack hindulivesmatters indian,1,0
6702,mera bf hindu hai,0,0
3570,tum logo ko bjp itna bevkuf bnati hai andhbkto ko pehle ram mandir aur hinduism ko khatra hai yeh bol kr drate the ab farmers protest ho raha hai to khalistan ke naam se dra rhe haines protest se pehle khalis,1,0
4227,itani bheeg to mohale ki aunty ki ladai dekhane aa jati hai isse kuchh nahi hoga kuchh bada karna hoga tab sale ye samjhenge hindulivesmatters hindusunderattack,1,0
5159,pathaan is atg now ab to boycott gang bhi jaante he pathaan ke bare me,0,0
6528,bhagva kabhi galat nhi he yaad rakhna our rahi islam ki toh aallaaa ka naam leke kitne katal kiye he yadd he kya tumhe sali randi,1,0
6186,ek case btao bhagwa love trap ka hawa ki kitaab aur hawa ki hi baate,0,0
6593,tent,0,0
939,corona se log marr gyegadhe abhi tablighi jamaat kii publicity se kha rahe hai,1,1
61,pehla china na tiktok laker youth tabah kiya fer corona virus laker koam koh tabah kiye kisna socha tha ek din moat bhi mad in china jaise hogi,1,1
1241,mam jamaat wale yha human corona virus bankar kamyaab ho gye aur delhi ki nikkami sarkar kuch nhi kri vote bank ke cahkkar m,1,1
5761,haan bro sacha desh bhakt hai ki note main ngc ki chip dhundli thi isne nano gps chippta nhi wo note abhi tk janta k paas q nhi aayi,0,1
5137,boycottpathaan ka kya hua,0,0
6687,sab ki phat gai hai exmuslim se,0,0
2121,tablighi maulana kejrisaad ko wohi to laaye hai power main kabhi woh chaate corona failane ke liye kabhi yeh chaate unhe bachane ke liye thank you and kanganaranaut for exposing these jamatis,1,1
1525,suwar ki jamaat se loktranat ko khatara lok tranat ki hatiya corona virus ki mariz ki badhati huyi mariz ki wajah se congresss corona party silent mode me hai,1,1
154,isee se pata chalta hai salman kitna bada brand hai sabko publicity chahiye ab kaun kaun blame krega sala ab china war suru hoga usmain bhi salman ka hath hoga uske baad corona virus main bhi salman ka hath hoga westandbysalmankhan,0,0
482,trump sahi hai hai pehle ki america ke sarkaar china ke saat milkar corona virus ke upar research kar rahe te iske liye trump jimmedaar nahi aur lockdown decision lene me unka galathi nahi majority ki kami ti governors unke baato ko nahi sun te jaise india me rajya sarakar,0,1
6123,land ke islam,1,0
4461,bohot ho gaya aap log natak protest ke naam pe political agenda pura kar raahe ho ac laga kar border par betho ho aur yaha garib kisan ka photo dal kar sympathy gain karna chahte ho sam,1,1
3921,jai bholenath jai shree ram hindusunderattack jaishreeram,0,0
1763,dinesh ji aap tab kha the jab jamaat ke log corona faila rahe the ab apko chinta ho rahi hai bhai rahul ganghi ki trah tum bhi chalu ho gaye kuch to sharm karo,1,1
751,corona spreader md shaad aur thukne wali jamaat abhi bhi farar hai,1,1
1786,kal fir se jamaat walon ne bandra station pe bheed ikaththa karke ke corona virus failane ki koshish ki,1,1
6654,agar apka religion sahi h to usko convert kyu kdvana ko bolta h hr jagah hr baat pr,0,0
6213,sala islam v izzat dene ki cheez hai mujhe to avi pta chala,1,0
4502,bina proof ke koi v bat nhi kr skte farmer protest kise ek ka nhi hai sbhi ka sanjha hai es mai koi dhrm ya jata pta nhi na koi valmik na koi hindu or na koi other ye fake news kaha se le,1,0
4854,abee tu wahi hai na jo ruppe me boycott krta dolta tha tumhara toh antim sanskar krdiya pathaan,1,0
2712,tabligi jamaat ko band kar do bharat mai aur sakht se sakht karya vahi ho tabligi yo pe kyu ki bharat ko corona tabligi yo ne hi baata hai gunaah ki sajaa to milni hi chahiye aur tabligi jamaat bharat ke khilaaf bol rahe hai aur kam kar rahe hai kuch hona chahiye inn logo ka,1,1
6469,shaitaan aka dadu khalu etc etc jo ghar me hee kabhi chut par hath marta hai to kabhi sine pe,1,0
4194,kaha h sab librandu and inki fauj kaha h kaha h muslim ki chachi tum jahilo ka kya khana h isper hindulivesmatters hindusunderattack hindus,1,0
1334,ab ye kahna hai aye corona ab to aaram de kya chah rha jamaat ko goli maar de,1,1
7122,kuch bi,0,0
2855,achha tumhe iss baat se problem hai kya k tablighi corona failaa rahe the har jagah thook rahe the khaana fek rahe the doctors nd police ko insult kar rahe the but tumhare hisab se sahi kar rahe theaur media ne ye sab na,1,1
187,no mention of corona virus china ke is julam ko yaad rakhenge,0,1
1137,jab unko corona jihadi kahna tha tab wo tabligi the ab plasma donate kr rhe to unhe tablighi n kaha jaye ghatiyasoch,1,1
2059,ab jamaati blood de rahe he to dalaal media ko nahi dikh raha he corona bahut jalldi dikh gaya tha sache desh bhakt to jamaat bale huye na ki dalal media media ko mafee magana chahiye jitana jamat balo ko badanaam kiya,0,0
7513,kyu mango man naveen aa gya swad ab panga lega apne baap se,1,0
6704,or tumahra allha baccho ko pregnant karne bala,1,0
149,in salo ko pta ni hai ki china k kitne mare kyuki jb china ne itni bdi mahamari corona ko chhupa liya to kya ye sainik k mrne ko ni chhupa skte chamche akhir chamche hi rahenge ab ye bhi kh dena ki corona virus bharat ne failaya hai,1,1
4125,vivah toot gayi aur kayamat ho gayi kainaat ki hindusunderattack,0,0
4890,arey yaar kaha the kuch din se gayab he the arey yaar aao raho thoda maza aata hai boycott walo kaise lagi mara ke pathaan to hit ho gaye muh to mat chhupaao,0,0
6481,saitan mohammad,1,0
3364,sahab shaheen bagh ki koi gali aisi nhi jo sahi ho main road pe poore poore nale khule pade hai sahab bas facebook pe lage hote hai sekdo msgs ke baad koi reply nhi isliye ab aapko bhi bata dete hai shayad aap koi action lo din me,0,0
4789,jawan ke boycott ki taiyaari dhang se karna pathaan to atbb ho gyi,0,0
2867,kya logic hai logon ke plasma donate karne se baaki hazaaro se faile corona ko bhul jaye india ke kitne states me kitne logon me corona failaya zara yeh aakda bhi batao na woh jamaat ka head kyu chupa,1,1
3777,yehi toh baat hai yahan farmer protest ki baat honi chahiye law mey kya galat hai aur kaise isme sudhaar kiya ja sakta hai ismey baat honi chahiye but u see urself twitter par hi kitne sarey khalistan,0,0
1387,jamaat k virussharm kijye aplogcorona ka ilaaj insha allah zaroor mil jayega par aaplogo k man ka communal virus ka kuch keh nahi skte,0,0
5942,alhamdulillah masha allah bhut acxhi bat,0,1
7552,ke liye koi mudda nhi mil raha hai hawa tite hai inki,0,0
6619,ye kis university se padh kar aayi he murder kon kar rha he isse bataao setaan kon he,0,0
5696,bhai zeenews ka wo ki note me nano gps chip vala sach actual me mil jaye to batana baki aap wahi dekhana waha pe desh ko batne ki achhi bate hoti he andhbhakt,0,0
3630,kya bekar rs aurat hai yaar apni country ko paise k liye khushi khushi khalistan ko bech rhi hai innocent farmers k aad me ye protest anadata ne kiya ye tractor parade sukh rakhne wali thi besharam insan hai shi me tu,1,0
7196,aj se bjp waya har chij me hindu muslim,0,0
4798,pathaan ne aisi gaamnd maari boycott gang ki ki aawaz bhi nhi nikal rhi thi mooh se,0,0
3029,lockdown ka paalan sirf hindu kare desh ke liye hamne saare teej tyohar chor diye hum navratra me daily mandir jaate the mushalmano me corona nahi hotakya markaji jamaat ka ghaav bhara nahi ramjaan kaand shuru aise to bhul jao ish desh se corona khatm hoga,1,1
2970,corona ki chetawani who ne january ko de di thi fie kyu trump ko invite kiya or jab trump yahan aaya tha to america mein corona ka case saamne aa chuka tha or fir ahmdabaad or agra mein kyu mareez z,0,1
6958,asa logo ko muma gas ka pip dalka gas chudna chaia,1,0
1709,kapde utarkar ashleel harkate karna aur jamaat se corona failana yahi sab to kiya h nail me daalna chahiye usko,1,1
2954,mazra yahi h ki tablighi jamaat ki maa ki chut hai aur tere jaise desh ke gaddaro ki bhi jamati madarchod ne pure desh mein corona spread kiya tera mulla saad aur sare jamati suar ki maut marenge apne imam,1,1
455,secular shahid bhai free mei nhi de raha india ne rd march ko china ko masks bheje the aur modi ka virodh karo theek hai par kya ab jis country ne corona virus failaya usko support kar rahe ho,0,1
6137,porn bedsits se achha quran hai padh ke thada ho jata h,1,0
6691,ik baar qran search kar ke padh lo orr phir hadees padh lo phir decide karo kya inme jo likha hai yaa karne ko kaha jaa raha hai vo thik hai brtoh next step lena brkisii ladki yaa ladka yaa soo cold love jo month hai ossme mat lgg kar dharam badl lena,0,0
610,jamaat hai to corona mumkin hai,1,1
4264,congress ka haath,1,1
4827,pathaan boycott ka kya hua sadakchaap,0,0
6785,aapke jaisi nahi hai jahil sanatani aur dhokebaaj dhoka deke to aap paida hote ho abu mamu bro sis sabke sath agar hinduo ne love prem kiya to kuch hi salo ne islam bharat se mit jayega par aap jaisi gandi ladkiyon ki snatan me jarurat nahi hai malech hi rahegi gadarter ki faidaish,1,0
2075,till ka taad tablighi jamat ka corona casebhi aisa hi kuch kiya tha bjp govt jab aap bhi bahut zor shor se hisaab le rahe the isliye aap to rehne hi do rajat ji aapse na ho payega,1,1
4053,dekh lo hindu ye haal hoga apna raksha krna sikh lo aur jo libral gandu banta hai bhenchod ab chup kyu aur aur sala ye sb kabhi trust ke layak nhi hota hai bhai gaddar hota hai madharchod blood me hee sala mulla hindusunderattack,1,1
6505,last line islam me convert ho ki aproch kare gi ghur ki ledi ho,0,0
1623,airports par corona ki screening nahi hui isi liye coronavirus india mai aya aur phil gaya airport ki nakami ko tablighi jamat ke oopar transfer kiya ja raha hai,1,1
4684,shaheen bagh v ke dange protest jaldi khatam hone chahiye fake farmers logo ke,1,1
5498,abe adani ko dekh le aur apne ko dekh le soros ke paid agent teri boli to sc ne hi re lagai hai tera kitna money hai be gaddar tere jaison ko to adani jahdoo maarne ka kaam na de bada aaya our money bolne wala chal account b,1,1
5797,bagdadi ke bahane sweta singh ke naam pe ek meme toh banta hi hai warna ke note ki nano gps chip bura maan jaayegi,0,0
7431,new india guys mother of democracy,0,0
41,besharam imran ek biwi sambhati nai ab tak teen nikah kar chuka hai tu apne baap china ko kyu nai puchta usne hi banaya corona virus germany se india ki dosti kitni purani teko batata,1,1
5476,bewajah ki ameero ko hate karna aadat ban gayi h jalankhoro ki abhi tak hindenburg report ki ek bhi cheez sahi saabit nhi hui kis baat pe adani ko hate kar rhe ho ye to batao konsa rahul gandhi ki tarah bina kisi business,1,0
2090,markaz ko jab corona ke liye badnaam kiya gaya to guas o khwaja ke chahne walo ne bhi iska virodh kiya firr ab jab gareeb nawaz par ungli uthayi gai to kitne jamaat walo ne aawaz uthai sawal kyu na karu mai,1,1
3925,kya hindu aur unke mandir desh ki rajdhani mein bhi surakshit nahi jabki police aapki hai hindusunderattack,1,1
2176,pahle tablighi jamaat ko chupa k rekha phir desh mein corona falaya phir sarkar k daulat katam kar diya plasma therapy nizamuddin markaz k maulana saad k farm house chal rahe h kya janata ko sab pata h issliye chup raho,1,1
75,innocent animal hatya ki sazaa china bhugta raha hai pangolin bat animal hatya ke kaaran corona virus nikala ishliye bakri hatya se dubara virus na nikale ishliye animal hatya mukt eco friendly bakkridd,0,1
6404,ye burka isiliye pehante hai ki andar kaand kare chehra na dikhe dikhe sirf saman,1,0
7884,kaha gaya ek bihari pe bhari,1,1
2658,kejriwal wo kirda hai jo saheen bagh paida kiya tha fir delhi mey hindu musalman ko lardaya fir tablighee jamaat ko corona bomb tair kar ke desh mey chorda fir delhi ke labour ko up hariyana mey dhakel diya aur ab roz tv apna,1,1
3181,aapka bahut bahut dhanyavaad kamsekam aap maane to bhai tana nhi maar rahe hai jab kahete hai ki jamaat ko ye nhi karna chahiye to bolte hai corona ke karan log namaaj chhod de hm unko suna rahe hai aur jo log d,0,0
2077,haa ghr pr aaraam se kha pee skenge lekin kuch logo k liye to train bus nhi chlayi ja skti na uske vjh se bht sari bheed ho jayegi fr dobara jamaat ki trh corona virus or speed se failega,1,1
442,that is what my question is december me china me corona virus paya gaya apne desh ke zimmedar log kyu ye faltu visas ko banned nahi kare thode mahino ke liye visit aur tourism visa par ban,0,1
2052,vo bhi gazab ka aalam tha jab sharab ka dukan khula thajamaati toh the lekin sharabi toh lakho me the bade bhaijamaat aur jaat ko chodo aur saath me milke corona se lado,1,1
2542,mujhe laga tu hoshiyar hoga chalo modi ne laya corona par modi sabke samne he aur logo ko ghar me rehne kaha he logo ka acha soch rahe he par tablighi ka atankvadi kyo chupa he jiski galti nahi to kyo chupa he bahar kyo nahi,1,1
1302,khaki chadi aa geya bahar khujliwal ka h ko tablighi jamat itna problem tha jagnath ji rath yatra me corona nahi badhe ga islamophobia,1,1
7354,yaar ab kyu koyi aage ake nahi bolta ya tabhi bolte hai jab ye jeet ya haar kar aate hai,0,1
3431,yeh dekh protest pe baithe hinduon pe lathi charge shaheen bagh me kyu nahi farmer protest me kyu nahi wo to aag bhi laga rahe the protest ke naam pe,1,0
1305,senate me corona ki soratehal par behas opposition ki hukomat par tanqeed sindh me pehli ta wen jamaat k talaba ko promote karne ka faisla,1,1
237,modi ji atamnirbhar baniye kunal kamra we support you china thank you for the corona virus chtiya hai tha rahega,0,0
6670,hakik majahab hai teen land lena,1,0
2600,ager delhi police ne permission di bhi to sabse jada corona cases to tablighi jamatiyun ke hi nikal kar aa rahe hai upar se dr police par patthar mar rahe hai hume to sharm ati hai tujhe jaise indian hone par ki tune aaj tak jamatiyun ke khi,1,1
4617,propoganda chalana ho toh ye bhi sahi uparse fake farmers protest bhi karne aayenge,1,1
2574,doc ap to har cheez court me prove karte hai proof hai in baton ka court ne to kuch aur hi bol dia unke liye tablighi jamaat wale corona faila rhe the but mandir me jo bheed lagi wo corona bhagane ke liye thi right htt,1,1
3281,are respond kyun karta hai maza loot har gaya hai senapati fekuchand ab uski sena bahanebazi karegi mazze le ab co gress ko gali nahi de sakte corona nehru ke samay tha nahi to bacha k,0,0
3187,technology itni aage nikal gayi hai ki china biological weapon cronavirus bana raha hai or tumlog aaj bhi molana se muslim dhram hi sikh rahe ho dheko kya kiya ja,1,1
3954,pathan ko youtube par daal do sab dekhenege hamare khujliwal khush ho jayenge warna boycottpathanmovie boycottpathan boycottbollywoodforever boycottbollywood will continuegaddaron aur deshdrohiyon ki movie pe paisa kyun kharch,1,0
2769,aaj tak channel walo ne jamaat ke na pura musalmaan koum ko corona carrier sabit kar diya jo aaj musalmaan jagah jagah lanchan khaa rahi hai kahi maar khaa rahi hai agar kisi din firse nyay tantra isthapit huwa nyay ki kathghare mai khar,1,1
4832,abe chumtiya tumlog se kuchh nhi ho payega social media pe hi gyaan peloge boycott gang ka aukaat dikh gya pathaan moot ke chala gya tum logo ke thopdo pe,0,0
4224,dont be blind narendramodi enough is enoughkannoon ghanta khuch nhi kar payegahinduo ko hee jihadiorakshasoheaveano bhediyose swayam ki raksha k liye khuch karna pdega hindusunderattack islamicterrorisminindia pmo,1,1
2107,are mere bhaiii tablighi jamat ke program me dusre desho se lok aaye thetemple me dusre desho se log nhi aaye theeaur ye corona bahar se hi aaya hai na ki iss desh me paida hualogic lagao yar thoda,1,1
2680,haa ya mai bi defence me hu jamaat ke mukhiya kiek baat sonch agar tabliqi jamaat ke mukhiya ko corona phelana hota india me tu abi tak kitne cases hotey aur plasma kyu donate karte agar phelana hota tu media bas muslims ko target kar rahi hai aur mujhe aur koi baat nahi karni,0,0
2762,ap ko to zada he pata hai media par mat jio apne ap par jio dusro par tohmat mat lagao plz pure world mein jo corona various faila hai kya weha bhe zamat yah tablighi zamat nae falaya hai india sai pahale to yah bimari aur mulko main the yah,1,1
4689,kisaan khet par hote hainaki border per ye jo protest ker rahe ye tho pakka hamare hindustani kisaan tho hai hi nahi we respect our true hardworking farmersnot these fake biryani wale kisaan lol il naya naya kisaan bana hai tu fake farmers,1,1
5400,ache din aagaya adanihindenburg adanifiles gautamdasmodani lpgcylinderprice gasprice stockmarketindia,0,0
1388,bhagwaan aap ki maa aur sabhi maa o ko lambi umr de par suna hai desh me corona jamaati faila rahe hai waise ye kaunsi jamaat se ho aap log,1,1
7504,karma ne kya jawab diya hai naveen ko isny kholi ka majak banaya jab kohli ne mara tha tab bhi rcb nahi win kar payi meanwhile his team all out on brthats called revenge of karma,1,0
7239,khon hi kharab hai inn madrachodo ka gaatiya kitabe padhte hai toh gaatiya haartaak hi kaatenge na,1,1
6434,ap halala karo yahi mazhub hai,1,0
6887,bole ka pehle aazadi mile to,0,0
7708,tamil bale randike bachha sabbrbrham bihari chah lenge to tamilnaduu saf kear denge,1,1
5001,dekho dekho tumhari mantri ne apni bitiya ki shadi mein pathaan ku bulaya hai kia abb ka boycott trend chaloge,1,0
5854,tum chhee news dekhte ho wahi manogejisne k note me nano gps chip lgayi ti aur music system aur aaj tak uske liye maafi nhi maangi tihaari ne,0,0
1280,arre kejriwal ko jamaat ko joh payment karna hai corona failane ke liye toh dil wale dilliwalo ko lutega aur do vote,1,1
7140,bas karo an bhakt,1,0
7831,humesha bihar ke garib majdur ko hi aisa q kiya jata hai sala sb bhukhe mr jaoge aagr ye sb garib nhi rha to,0,1
1556,dalla dalla re kaha hai re dalaal aj mumbai me crowd se kya corona nahi hoga kya pura desh me kya tableeg jamaat hi virus faila raha hai re dalaal,1,1
7234,ab ghar saaf karne ka samay aa gaya hain saare harami keedon ko bahar nikal phenko,1,1
3191,hindustani apne logo ko marne ke liye nahi chhodtey dusre desho me par jinko laya gaya tha unko screening karke din ke quarantine me rakha gaya tha agar kisi ki wajah se corona aaya aur bohot din tak pata na,0,0
4567,power me reh kar bhi powerless shaheenbagh dekh kar chup the hum fake farmers protest dekh kar v chup the republic day ko jo hua tab bhi chup the lekin ab aur nahi kab khoon khaulega re,1,1
4803,jaise poora desh pathaan ko boycott karke flop karwa raha tha,0,0
7499,bhai bahut jyda bakwas karte ho yaar,1,0
4842,abe ghochu hum to enjoy karte hai ab fakirchand tere paas na paisa hai nahi dimag to tu boycott boycott hi hagega na be hum to pathaan b dekhenge aur se saste mai order,1,0
3595,koi ek popular insaan dikha de jisne january ke dinn kuch bola ho farmer apna protest kar rahe the par kya uski aadh mai sharjeel imam khalistan aur yuvraj singh ke baap ne bola ki hinduo ki aurate do taake mai bikti thi wo,1,0
6036,jaake ex muslim ko dekh lo ye nakab utar jayega,1,0
